,,class name,D223,score,0.27,cnter,2728,2580,area,66,width,11,height,7
,,class name,D223,score,0.36,cnter,2829,2565,area,84,width,11,height,10
,,class name,D223,score,0.27,cnter,3366,2554,area,197,width,24,height,12
,,class name,D223,score,0.27,cnter,4026,2522,area,177,width,23,height,17
14-12-2023, 12:05:47,image name,223_05.00_053_1.jpg,model name,Proj_011_291023_200501_30102023_123848.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,
14-12-2023, 12:05:52,image name,223_05.00_053_1.jpg,model name,Proj_011_291023_200501_30102023_123848.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.68,cnter,3204,2513,area,2026,width,80,height,58
,,class name,D223,score,0.68,cnter,5037,2466,area,85,width,10,height,10
14-12-2023, 12:06:18,image name,223_05.00_053_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,
14-12-2023, 12:06:20,image name,223_05.00_053_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.27,cnter,2830,2565,area,77,width,12,height,8
,,class name,D223,score,0.73,cnter,3199,2511,area,3344,width,98,height,55
,,class name,D223,score,0.68,cnter,3921,2476,area,3994,width,97,height,60
,,class name,D223,score,0.32,cnter,4601,1921,area,113,width,13,height,14
,,class name,D223,score,0.43,cnter,4086,1881,area,322,width,23,height,22
,,class name,D223,score,0.29,cnter,4821,1812,area,758,width,82,height,13
,,class name,D223,score,0.27,cnter,5148,1797,area,130,width,18,height,12
14-12-2023, 12:13:35,image name,223_05.00_053_2.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.51,cnter,3374,2552,area,188,width,21,height,13
,,class name,D223,score,0.28,cnter,3320,2549,area,127,width,17,height,14
,,class name,D223,score,0.73,cnter,3205,2543,area,3158,width,102,height,42
,,class name,D223,score,0.69,cnter,3928,2511,area,4421,width,95,height,58
,,class name,D223,score,0.51,cnter,4780,1813,area,1987,width,172,height,19
,,class name,D223,score,0.56,cnter,5139,1799,area,490,width,39,height,15
14-12-2023, 12:15:31,image name,223_05.50_054_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.46,cnter,2455,2624,area,341,width,30,height,15
,,class name,D223,score,0.37,cnter,3199,2605,area,204,width,28,height,12
,,class name,D223,score,0.55,cnter,2581,2584,area,271,width,30,height,16
,,class name,D223,score,0.63,cnter,2559,2502,area,333,width,43,height,21
,,class name,D223,score,0.35,cnter,4972,2479,area,137,width,14,height,14
,,class name,D223,score,0.31,cnter,2429,2169,area,177,width,28,height,9
14-12-2023, 12:16:20,image name,223_05.50_054_1.jpg,model name,Proj_010_261023_110700_26102023_154930.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,
14-12-2023, 12:16:23,image name,223_05.50_054_1.jpg,model name,Proj_010_261023_110700_26102023_154930.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.92,cnter,3197,2606,area,467,width,35,height,18
,,class name,D223,score,0.68,cnter,2585,2582,area,438,width,46,height,23
,,class name,D223,score,0.27,cnter,2424,2170,area,140,width,16,height,10
14-12-2023, 12:17:19,image name,223_06.00_055_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,
14-12-2023, 12:17:24,image name,223_06.00_055_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.34,cnter,4146,1849,area,65,width,9,height,8
14-12-2023, 12:18:00,image name,223_06.00_055_2.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.53,cnter,4064,2625,area,235,width,23,height,15
,,class name,D223,score,0.41,cnter,4658,1741,area,74,width,10,height,9
,,class name,D223,score,0.71,cnter,4176,1724,area,137,width,16,height,11
14-12-2023, 12:18:47,image name,223_06.00_056_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.77,cnter,2459,2652,area,278,width,24,height,17
,,class name,D223,score,0.49,cnter,3754,1878,area,2362,width,62,height,60
,,class name,D223,score,0.49,cnter,3817,1871,area,1327,width,50,height,49
14-12-2023, 12:19:33,image name,223_06.00_056_3.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.79,cnter,3908,2493,area,248,width,20,height,16
,,class name,D223,score,0.82,cnter,2444,2430,area,270,width,26,height,13
,,class name,D223,score,0.31,cnter,4927,1781,area,261,width,21,height,19
14-12-2023, 12:19:45,image name,223_06.00_057_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.56,cnter,3359,2400,area,88,width,13,height,9
14-12-2023, 12:20:09,image name,223_06.30_058_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.51,cnter,2609,2548,area,395,width,40,height,21
,,class name,D223,score,0.34,cnter,4591,2095,area,84,width,11,height,10
,,class name,D223,score,0.31,cnter,4584,2067,area,354,width,51,height,9
,,class name,D223,score,0.36,cnter,3731,1734,area,80,width,9,height,11
,,class name,D223,score,0.27,cnter,4549,1648,area,504,width,54,height,16
14-12-2023, 12:21:27,image name,223_08.00_066_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.40,cnter,1633,2624,area,455,width,40,height,24
,,class name,D223,score,0.64,cnter,4484,1354,area,398,width,27,height,19
,,class name,D223,score,0.57,cnter,4942,1243,area,91,width,11,height,11
14-12-2023, 12:21:44,image name,223_08.00_064_1.jpg,model name,Proj_020_071223_101200_07122023_122221.vrws, Thresholds,0.20,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D223,score,0.54,cnter,1314,2634,area,114,width,13,height,11
,,class name,D223,score,0.41,cnter,4998,2576,area,391,width,47,height,11
,,class name,D223,score,0.27,cnter,5050,2576,area,560,width,59,height,14
,,class name,D223,score,0.48,cnter,350,2300,area,68,width,11,height,8
