07-12-2023, 10:26:30,image name,002_16.00_031_2.png,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.60,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,
07-12-2023, 10:26:45,image name,002_16.00_031_2.png,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.60,1.00, roi used,true, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D002,score,0.83,cnter,4506,474,area,55,width,15,height,6
,,class name,D002,score,0.76,cnter,4832,434,area,12,width,8,height,2
07-12-2023, 10:27:02,image name,002_16.00_031_2.png,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.60,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D002,score,0.96,cnter,1382,3522,area,379,width,58,height,12
,,class name,D002,score,0.97,cnter,4763,3423,area,649,width,69,height,14
,,class name,D002,score,0.98,cnter,4649,3420,area,242,width,25,height,13
,,class name,D002,score,0.98,cnter,4841,3420,area,429,width,43,height,13
,,class name,D002,score,0.93,cnter,4894,3415,area,83,width,22,height,6
,,class name,D002,score,0.97,cnter,5074,3386,area,618,width,101,height,15
,,class name,D002,score,0.98,cnter,5167,3363,area,899,width,83,height,29
07-12-2023, 10:32:50,image name,002_16.00_031_2.png,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.60,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,
07-12-2023, 10:32:52,image name,002_16.00_031_2.png,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.60,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D002,score,0.96,cnter,1382,3522,area,379,width,58,height,12
,,class name,D002,score,0.97,cnter,4763,3423,area,649,width,69,height,14
,,class name,D002,score,0.98,cnter,4649,3420,area,242,width,25,height,13
,,class name,D002,score,0.98,cnter,4841,3420,area,429,width,43,height,13
,,class name,D002,score,0.93,cnter,4894,3415,area,83,width,22,height,6
,,class name,D002,score,0.97,cnter,5074,3386,area,618,width,101,height,15
,,class name,D002,score,0.98,cnter,5167,3363,area,899,width,83,height,29
07-12-2023, 10:33:08,image name,002_16.00_032_1.png,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.60,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D002,score,0.97,cnter,3574,3349,area,148,width,17,height,12
,,class name,D002,score,0.97,cnter,3611,3337,area,233,width,29,height,12
,,class name,D002,score,0.96,cnter,3648,3325,area,150,width,30,height,7
07-12-2023, 10:33:24,image name,002_16.00_031_2.png,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.60,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D002,score,0.96,cnter,1382,3522,area,379,width,58,height,12
,,class name,D002,score,0.97,cnter,4763,3423,area,649,width,69,height,14
,,class name,D002,score,0.98,cnter,4649,3420,area,242,width,25,height,13
,,class name,D002,score,0.98,cnter,4841,3420,area,429,width,43,height,13
,,class name,D002,score,0.93,cnter,4894,3415,area,83,width,22,height,6
,,class name,D002,score,0.97,cnter,5074,3386,area,618,width,101,height,15
,,class name,D002,score,0.98,cnter,5167,3363,area,899,width,83,height,29
07-12-2023, 10:34:03,image name,002_16.00_032_4.png,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.60,1.00, roi used,false, angle,0.00, x,260.00, y,2949.00, width,5222.00, height,626.00
,,class name,D002,score,0.81,cnter,162,3616,area,22,width,10,height,4
,,class name,D002,score,0.96,cnter,215,3604,area,107,width,18,height,9
,,class name,D002,score,0.98,cnter,86,3617,area,1432,width,68,height,34
,,class name,D002,score,0.96,cnter,243,3598,area,96,width,15,height,9
,,class name,D002,score,0.95,cnter,2121,3538,area,160,width,30,height,9
,,class name,D002,score,0.78,cnter,3331,3498,area,12,width,3,height,6
