15-10-2023, 06:04:19,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 06:39:32,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 07:51:14,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 07:55:38,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 07:57:42,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 08:10:31,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 08:32:27,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 08:53:52,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 09:33:41,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 10:53:40,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
15-10-2023, 14:20:58,image name,002_06.00_010_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws, Thresholds,0.80,1.00, roi used,true, angle,0.00, x,3000.00, y,2600.00, width,2000.00, height,300.00
,,class name,D002,score,0.91,cnter,980,123,area,21,width,7,height,5
,,class name,D002,score,0.96,cnter,275,124,area,82,width,17,height,11
